4,1267,anti
3,275,hire
4,429,dominance
4,2151,global
1,0,chemosynthesis
5,1385,list
3,114,soluble
3,238,chemistry
5,1720,actually
5,35316,this
4,482,Reproduction
4,794,parallels
3,332,revision
4,848,None
5,3958,Others
5,1826,text
3,187,portray
-1,-1,Colonno
4,341,seed
2,48,disproved
5,11453,What
3,90,unwarranted
3,185,originate
3,280,nationalist
4,304,immense
4,747,Equality
2,56,larvae
4,1294,exist
5,1599,France
4,1427,balance
4,357,extract
5,3851,knowledge
3,235,Mexican
5,4086,still
3,180,bizarre
4,467,arts
5,1792,report
2,33,indefensible
3,63,fluorescent
4,863,phenomenon
1,9,ovule
3,105,fibers
4,445,outlined
4,468,Rejection
3,222,provokes
2,57,isotope
2,70,warring
4,855,transported
4,1072,seek
2,21,silicates
2,11,tannins
4,754,fairly
3,282,loving
3,252,simplified
4,1088,voice
4,970,assume
2,12,defeatism
4,626,instrument
4,391,prevailing
2,18,Symphonic
1,6,overindulgence
5,1547,wide
4,368,habits
4,741,Granted
4,500,surely
5,2556,class
4,806,weaker
2,63,guides
5,56021,be
5,1817,return
5,2671,subjected
4,821,passage
4,339,stretch
-1,-1,hypothe
4,1226,philosophy
3,57,luminous
2,16,spoof
3,100,fertilization
2,53,melodies
2,39,molten
5,8016,How
3,65,uppermost
3,98,astute
3,59,prejudiced
5,4730,while
2,26,Krebs
2,79,envisioned
3,93,erratic
4,642,fresh
4,819,division
5,2671,gives
2,6,aspen
4,594,conference
4,701,layer
3,428,defense
3,222,psychoanalysis
4,910,plants
2,59,westward
4,342,Brown
5,1193,eyes
3,206,depths
4,1106,reached
5,5767,make
2,20,flotation
4,846,ready
2,12,Salmonella
4,867,democracy
5,1059,knew
4,499,lacking
3,243,decay
3,222,pains
4,664,pieces
5,2904,Certain
5,1895,Traditionally
2,13,verbose
4,864,thereby
4,404,W
3,126,meters
3,168,piano
3,198,unreasonable
3,213,Refrain
4,802,decide
4,728,dangerous
4,478,seemingly
3,342,instability
3,109,Ms
3,307,minimized
4,580,Forest
-1,-1,Cactaceae
4,690,route
5,1791,began
5,13685,These
4,1131,entire
2,41,moths
5,15065,you
4,659,proof
4,1455,violence
3,148,antibodies
2,22,Mayan
2,29,refraction
5,1918,five
5,1265,date
4,760,Huge
5,3945,terms
4,622,insights
4,1077,choose
3,123,collectors
3,186,collar
1,0,planetwide
3,107,transplant
4,593,inclusion
5,2004,meanings
4,552,occurring
5,1324,carried
2,27,Radioactivity
3,187,utilized
3,160,dragged
5,3430,itself
-1,-1,tists
3,124,sparser
3,302,rules
5,1018,town
-1,-1,consumed
4,422,assembly
4,778,vary
5,3155,European
3,73,misconception
4,1308,regard
2,37,Alpine
4,472,governing
3,150,respectfully
5,1596,calls
5,4925,Before
5,2681,words
2,65,unresponsive
4,440,trip
4,778,establishment
3,264,characterization
4,722,campaign
2,42,colonialist
5,1501,beginning
4,339,spans
4,488,Arguing
3,227,accidental
1,8,bract
4,309,courage
3,262,Fitness
4,530,employees
4,587,quickly
4,422,loose
3,82,assemblages
5,2429,kinds
4,517,communicate
2,4,antiserums
3,177,cabinet
4,1028,indicated
5,5002,based
4,544,inevitably
4,779,slow
5,1832,interests
4,1106,reaching
3,190,Administering
4,692,nuclear
4,399,Deliberately
3,260,immigrant
2,30,connote
3,135,textile
4,499,applicable
5,1515,top
3,102,betray
3,146,receiver
3,120,realistically
4,757,equation
-1,-1,Kelvin
2,37,devoured
2,48,anarchist
5,5247,human
4,668,participation
2,57,shunned
5,33829,an
4,1532,communities
4,1362,Chinese
4,495,architecture
4,1221,apply
3,59,housework
4,705,distinguishing
4,429,arbitrary
4,668,participated
1,2,copepods
2,13,sociobiology
5,2839,conditions
3,98,elevate
5,3621,Approach
3,129,hopeful
3,382,articulated
4,490,placing
4,944,Adult
4,409,neglect
3,231,sperm
3,83,remnant
4,419,proposes
4,897,temperatures
4,1099,reductions
-1,-1,Phinney
-1,-1,Nevelson
2,29,bum
4,532,President
4,993,equally
3,102,impairs
4,608,subjective
3,188,preclude
3,205,distribute
3,297,superficial
3,260,infected
5,4217,study
5,6410,made
3,193,blown
4,540,taste
4,655,emerge
4,776,reader
5,2021,designed
2,20,Brahms
2,60,Methane
5,1523,factors
4,392,posing
4,488,intentions
5,11415,if
4,1033,reactions
3,219,travels
4,863,examining
-1,-1,Rican
4,491,propositional
4,1388,framework
3,323,govern
3,58,touring
2,20,forethought
3,279,Parliament
4,984,considerations
1,2,Brownstones
3,216,disastrous
3,128,modality
3,328,manifestation
5,8906,New
4,844,functionally
1,7,scripts
4,1199,debated
4,728,superior
3,444,highlights
3,327,predictable
3,74,Diamonds
5,3749,becomes
3,216,elicited
4,1325,Paris
4,898,stock
3,181,revolt
4,359,leisure
3,107,gulf
5,1575,allowing
3,217,tank
2,9,Fisher
3,143,illuminated
4,415,insufficient
3,256,Carolina
3,282,talent
4,496,warmer
2,22,Cherokee
2,39,radiated
3,288,sensation
3,266,Massachusetts
3,208,blend
2,27,Amazonian
4,426,prospect
4,604,enhances
2,62,insurrections
5,1298,separate
3,272,defects
2,33,dinosaur
3,244,reconcile
4,455,monitor
3,98,pine
4,1337,reduce
4,1144,Georges
3,140,sunlight
5,1488,staff
1,3,hydrogeology
5,1559,e
5,1607,music
4,552,dose
-1,-1,placed
5,1443,successful
2,19,navigators
3,306,differentiate
2,45,documentaries
4,518,acquire
5,1895,Traditional
5,1792,reports
5,2603,Age
1,3,supernova
4,956,proper
4,445,paintings
5,2429,kind
3,180,queen
3,167,speculate
3,72,perceptibly
4,1122,considerably
2,51,overlay
-1,-1,Ladurie
3,200,backing
3,207,summarizes
4,614,charged
4,1258,police
1,2,Corundum
5,8210,many
5,3758,generals
4,813,complexity
4,554,Scott
3,253,crown
4,747,concretely
4,1329,responsible
3,163,migrants
4,578,Racial
4,563,song
-1,-1,Jules
4,632,blue
3,116,Refute
3,108,fortress
5,1430,instead
4,922,student
5,6300,Each
5,1648,believes
4,1008,narrative
3,225,allied
3,178,aging
3,47,ceramics
4,583,confusion
2,64,fertilizers
5,3167,always
5,1460,deal
1,9,Zooplankton
3,84,Afterward
3,316,rhythms
4,367,gathered
4,744,carefully
3,323,restoration
4,370,stimulus
3,296,Neural
4,444,elaborate
3,103,dissemination
-1,-1,Garibaldi
5,2639,Four
5,15573,will
4,910,plant
1,5,Nahuatl
3,298,compensate
3,388,odds
1,1,aluminous
3,224,lowering
3,204,disrupt
3,508,inequality
2,28,lobster
4,633,intensity
4,425,alliances
3,178,insulin
5,2531,considered
5,3625,Since
5,17790,also
3,238,assigned
4,989,Australia
2,80,wield
3,146,Modernist
3,195,dictating
1,2,diffracted
3,216,meaningless
3,229,Marxist
3,225,El
2,42,Florentine
4,491,hundreds
4,523,concentrated
3,85,Remembrance
4,717,representativeness
2,73,unintentional
4,728,supposed
3,133,dissatisfied
4,468,rejecting
1,10,policymakers
3,486,Worldwide
4,510,sale
3,97,paraphrases
3,137,canceled
4,577,drop
5,1518,relative
4,596,manufacturing
-1,-1,subse
3,188,precludes
3,203,particles
2,22,confiscated
4,603,expanded
5,2515,freed
4,1035,perceived
4,705,floor
5,1782,Works
4,482,reproduction
5,193405,in
3,280,insistence
2,26,chlorophyll
4,331,Victorian
5,3643,among
4,804,suffering
3,78,bees
3,333,exceeds
3,173,recognizable
3,265,Unfortunately
4,566,bone
3,304,bilaterally
3,194,periodically
5,1906,product
-1,-1,jacobsoni
2,33,gorge
3,250,egg
4,885,engage
3,382,receptors
-1,-1,midocean
3,163,irreversible
4,325,joy
3,339,united
4,1000,combined
5,4735,High
3,111,epoch
5,2281,once
2,12,propounds
3,84,drilling
4,1152,samples
4,344,shed
2,10,unresponsiveness
-1,-1,ups
4,508,traffic
2,42,outnumber
5,1643,Communication
5,1595,objects
3,100,Testament
5,3396,seen
4,448,modest
2,43,evaporates
3,135,cosmic
3,108,phosphate
-1,-1,Eamily
4,493,strike
4,733,orders
2,22,Pulitzer
4,498,roughly
1,6,oceanographers
4,647,technological
1,0,heterocysts
3,353,outset
3,202,Molecules
4,1217,tending
5,2213,complexes
3,151,photographic
4,427,attribute
2,46,disparaging
4,444,emphasizing
5,2888,War
3,221,indifference
4,586,Department
4,1014,failed
2,21,ingested
2,13,defenseless
4,652,matches
2,72,counterpoint
3,95,drawback
4,542,justifications
5,3483,day
3,164,Theorists
4,599,encounters
4,1208,Efforts
5,1431,concerns
5,3659,following
5,2678,d
5,1409,pattern
2,8,Jean
4,782,release
3,112,dental
5,31693,Have
3,250,scientists
5,3262,questions
4,647,consensus
4,712,offering
3,178,expedition
-1,-1,grazers
4,427,attributes
2,137,skeptical
5,1990,Outside
4,847,performed
5,1722,claims
4,477,essays
4,1477,courts
2,34,Humiliated
1,1,dextrality
4,355,drivers
3,111,oxidative
3,89,tors
-1,-1,optomechanical
3,197,relax
3,222,noticeably
3,375,Marshall
4,700,proteins
3,163,migrant
3,252,vocal
4,761,theme
5,9457,do
2,55,anarchic
5,11445,No
3,323,biology
3,191,accumulates
4,1179,whereas
3,250,rotational
3,84,connective
3,302,Generalized
4,1129,objective
3,250,scientist
5,2155,turns
3,181,rats
3,295,fascinating
3,189,enzymes
5,2229,situations
4,486,repeats
2,18,geologic
3,231,doubtful
4,1030,movements
4,539,discovering
3,105,aridly
3,224,ions
4,500,witnessing
2,38,inoculation
1,1,superphosphate
2,22,multiplicative
5,1685,thing
5,4879,information
4,832,net
4,391,cheaply
5,1433,leading
3,251,imaginative
4,437,adaptability
3,256,escaped
3,352,progression
3,171,Census
1,2,Duparc
5,2271,Currently
4,376,settling
4,727,seriously
5,1625,produce
3,63,undoubted
2,23,apportioned
5,1962,lead
5,2161,almost
-1,-1,dum
2,74,authorial
5,2874,taken
3,362,Opposing
3,284,denser
4,458,confirmable
4,1598,conflict
3,81,discreetly
3,200,observable
5,5316,processes
4,722,summer
2,13,facetious
2,32,domineering
4,585,statistics
3,126,scant
3,264,irregularly
5,2758,rate
5,2043,days
5,2527,learning
4,886,nineteenth
4,993,damaged
3,299,reproduce
4,952,consumption
2,61,accentuate
3,174,minus
-1,-1,falsifi
1,8,lawmakers
4,457,pace
2,29,roasting
5,2731,Although
4,925,sequence
5,11842,time
3,331,ambitious
4,1193,shaping
-1,-1,shergottites
1,3,Bois
5,2035,Act
2,25,Aeschylus
2,51,sulfur
2,13,contraries
4,1308,regarded
4,621,preferences
4,1096,correctness
3,184,weakens
4,516,color
5,1792,reported
4,458,demanding
4,830,decline
5,2642,again
3,170,irrigation
3,107,transplantation
4,381,aggression
-1,-1,ized
4,500,stationing
4,972,perception
5,1719,useful
4,950,sea
3,124,greenhouse
4,791,Apparently
4,543,sitting
-1,-1,Uloborids
4,375,protesting
4,910,Plants
-1,-1,altering
2,35,snail
3,309,farming
5,1784,thinking
2,31,novels
3,123,nutrients
-1,-1,ways
3,153,broadened
1,3,Bach
5,2904,certain
2,22,unimaginatively
2,10,centimeters
2,68,fluctuating
2,40,improvise
3,80,oddly
5,1851,simple
3,182,cousins
3,76,mathematician
5,1521,Average
5,8479,Social
4,378,breakdown
4,352,vocabulary
5,2666,last
3,226,inflammatory
3,265,formulated
3,171,metaphysics
2,18,multicellular
4,719,worse
4,656,Chiefs
5,2119,mean
2,18,compatriots
3,201,verify
5,3440,furthering
4,645,newly
5,15274,may
3,197,presently
3,89,illiterate
2,18,Hoyle
3,197,inaccurate
-1,-1,favors
4,416,universities
4,439,coasts
5,2763,low
4,1346,desire
1,2,biomaterial
4,1029,consistently
3,210,seals
3,136,precede
2,14,resettled
4,505,Elizabeth
2,40,landfills
4,373,primitive
5,1719,negative
5,2035,act
2,43,expiring
2,18,beds
5,7550,because
3,145,worldly
4,445,outlining
4,490,denying
2,31,hostesses
5,1767,develop
3,97,wavelength
3,211,clouding
5,11729,when
3,73,Io
4,776,sentences
4,687,imagine
1,7,Cressy
4,920,divided
4,873,audience
2,23,peacock
4,1040,background
-1,-1,Dalloway
3,203,particle
3,285,assignments
2,23,acquaint
3,294,warfare
4,760,possibilities
3,219,mechanics
3,315,communal
4,573,remarkably
3,388,variance
2,43,grasslands
4,883,agree
3,305,precision
4,966,finding
3,138,concedes
5,3018,far
3,174,depicting
4,415,insufficiently
5,1698,created
5,4921,during
4,748,Edward
5,1910,directing
5,1698,creating
3,290,Romantics
3,160,asymmetry
4,517,ease
2,64,uranium
2,13,ellipsoidal
3,128,cholesterol
3,148,aspire
3,218,merchants
1,6,ragtime
5,3426,presenting
4,581,judgments
4,452,mirror
4,666,counted
3,105,veterans
3,275,simulation
4,502,employ
4,298,vessels
2,25,magnates
5,2592,usually
3,104,demons
4,1418,definition
3,200,familial
3,181,discouraged
-1,-1,crystallin
3,94,veiled
3,161,Luther
2,13,militarist
2,30,lizard
4,482,dream
2,59,theorized
4,541,island
4,1273,brain
5,3691,sense
3,233,chemicals
4,669,healthy
4,1168,awareness
1,2,spectrographic
2,79,orient
1,0,sidedness
5,3518,risk
4,737,assessed
1,5,pollinators
3,308,coherence
5,2571,range
4,628,vulnerable
3,177,Americas
4,988,leadership
1,2,probabilism
4,762,exception
2,25,Phenols
5,2314,difficult
5,3786,data
5,2424,due
3,277,intuitively
5,2237,Focus
3,230,rays
3,112,unequivocally
3,132,collision
4,778,integrated
4,675,turning
-1,-1,favor
4,802,Israel
4,785,managed
2,79,curtail
4,379,infinite
5,3403,treatment
3,263,benign
4,379,infinitely
3,95,revolves
4,777,Creative
